"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC19A3",212.323238980457,0.855495325772649,0.154206228362766,5.5477352299942,2.89393670914921e-08,2.75596700727003e-06
"SLC1A5",125.165728316188,0.946098760830501,0.292844517820146,3.23072041052023,0.001234786597006,0.005943454085744
"SLC1A6",452.188405746318,-0.616633825065521,0.216831746657578,-2.8438355294869,0.00445740501376338,0.016268891421053
"SLC1A7",138.519758725147,1.73682251646647,0.364523586430157,4.76463686060889,1.89194067331783e-06,4.8672639620557e-05
"SLC23A3",24.0945435317205,1.06260644773671,0.228818343562497,4.64388663597894,3.41915220380823e-06,7.37972681921354e-05
"SLC25A1",1155.37437444556,0.654427695726224,0.131412979472325,4.97993195462128,6.36066333425444e-07,2.22254120045398e-05
"SLC25A30-AS1",9.69028576886278,1.18381729859867,0.271789642926194,4.35563800685421,1.3267989031299e-05,0.000194391258999052
"SLC25A40",845.782609684966,-0.628126026456895,0.132385119794967,-4.74468752552941,2.08828443164756e-06,5.17613240460771e-05
"SLC25A41",191.558639639913,0.679285428239814,0.154809082744689,4.38789130583565,1.1445494720648e-05,0.000176502859992492
"SLC25A48",466.881732101902,1.03783112566031,0.193869516592081,5.35324554320727,8.63904910387045e-08,5.53332369298936e-06
"SLC26A2",408.493641360449,0.802718643735689,0.238196460984187,3.36998560104122,0.000751721115959657,0.00404832188842501
"SLC26A6",513.137671164153,0.922328002615783,0.153242823576324,6.01873537103294,1.75784970973359e-09,3.85537280277227e-07
"SLC27A6",21.8125010497373,-1.09901676219512,0.444964402736591,-2.4698981658668,0.0135151519685975,0.0389042151258328
"SLC28A2",15.0123504592175,-0.7167310286885,0.229373327666354,-3.12473571352227,0.00177964874191891,0.00790053427382647
"SLC2A13",2117.42962072335,-0.754426091539901,0.204395704549511,-3.69100756399289,0.000223367494286491,0.0015978099671872
"SLC2A4",83.2152146626258,0.612711938236828,0.202490254164762,3.02588359506072,0.00247907723180673,0.0102244864678068
"SLC2A5",546.335810057357,0.934253236949096,0.227165879586016,4.11264772091508,3.91147025113273e-05,0.000437556690174369
"SLC2A9",31.9898311945378,0.621002552716071,0.19064984659845,3.25729374450554,0.00112479968462342,0.0055380443429089
"SLC30A8",2.49362863715092,-1.16873804861432,0.438003940926224,-2.66832770075732,0.00762298663141651,0.024689425526245
"SLC30A9",2908.57321264967,-0.650036464814566,0.118914284358867,-5.46642876689941,4.59192832739048e-08,3.70648846738399e-06
"SLC32A1",473.920840111105,-1.03088901102331,0.263824657635886,-3.90747786905529,9.32645810511559e-05,0.000842018232167879
"SLC34A2",6.08878169573157,0.814526269376576,0.333530437323432,2.44213474462216,0.0146006959275189,0.0412954162660177
"SLC35G5",6.72720876841582,0.957552473730993,0.261636936330391,3.65985203450712,0.000252360928476075,0.00175625411538494
"SLC37A2",88.1307432582017,0.611964788656515,0.175881998569367,3.47940547431953,0.000502527615486858,0.00299516390751198
"SLC38A1",3705.4679250409,-0.619643442287691,0.126248747247798,-4.90811557180423,9.19556638905765e-07,2.9362254853766e-05
"SLC38A2",4476.24791717002,0.687146882340496,0.141250591122012,4.86473633053289,1.14609489624229e-06,3.45147829155463e-05
"SLC39A10",4031.45848100582,-0.705478873485002,0.160603825565419,-4.39266543621428,1.11969366978684e-05,0.000174278915068686
"SLC39A11",588.647011787951,0.647153795654963,0.1351596137025,4.78807077001131,1.68392270339142e-06,4.51953197264991e-05
"SLC39A12",1177.38486398419,0.68901650778477,0.221277500473428,3.11381187111479,0.00184687208893083,0.00813245460696716
"SLC3A2",3804.8436441748,0.642946940451996,0.0979395081542058,6.56473523881369,5.21253947585436e-11,2.97841762208489e-08
"SLC43A3",143.189212495494,0.930725234017982,0.158946385432913,5.85559232116553,4.75312888642074e-09,7.53318886940536e-07
"SLC44A5",293.947273302612,-0.67868419551508,0.179394957150654,-3.78318435643165,0.000154834643132265,0.00123012243188103
"SLC4A10",3470.01101287246,-0.903761741370687,0.233650511768243,-3.8680066845611,0.000109728657660746,0.000949975416183323
"SLC4A11",156.258838473892,0.946774379138899,0.165563771051076,5.71848764453922,1.07476330221822e-08,1.32592815801501e-06
"SLC4A2",936.580083598704,0.703614995550658,0.186541835271542,3.77188845883516,0.000162016682908653,0.00127320602099008
"SLC52A3",235.4002734654,1.13921695147488,0.251536985500292,4.52902363129241,5.92568720638601e-06,0.000109130149543901
"SLC5A1",5.72509741504304,-0.768786638127938,0.323788555555118,-2.37434778017369,0.017579983228563,0.0477680109925901
"SLC5A10",5.90170621252018,0.830327885112423,0.247742628168713,3.35157454028045,0.000803534038639095,0.00426200475889267
"SLC5A3",1163.65921088542,0.727836631522734,0.157816747830434,4.61190996220983,3.98985823299978e-06,8.18052802767934e-05
"SLC6A12",1051.5659597082,1.10209973452063,0.136592215879078,8.06853983170092,7.11438593490847e-16,2.3486361965249e-12
"SLC6A13",258.254913709058,0.662700112358745,0.154888739226319,4.27855579217046,1.8810984252856e-05,0.000251504249434891
"SLC6A17",6171.84177707053,-0.612031695384331,0.206522835229169,-2.96350616485187,0.00304155969316754,0.0120272055395641
"SLC6A20",83.5384903392327,0.811553845544025,0.289974253197521,2.7987100116479,0.005130719261531,0.0181912650760324
"SLC6A5",18.2907632242368,-0.944144791998912,0.233395319690825,-4.04526017595213,5.22650463268208e-05,0.000541685418087952
"SLC6A9",819.656662163468,0.730251325350404,0.215618064715993,3.38678174443442,0.000707176223150927,0.00387163825851641
"SLC7A14",1663.67516155682,-0.621731075905206,0.126357337955318,-4.9204192329935,8.6359032102364e-07,2.80705638329136e-05
"SLC7A2",1054.57882519033,0.955267077451133,0.232716278921973,4.10485713279827,4.04564826446956e-05,0.000448179391665447
"SLC7A5",4391.57111812719,0.674776428369235,0.128788097120262,5.23943162029275,1.61071914432145e-07,8.34690806220801e-06
"SLC7A7",106.369851231957,0.760213769605062,0.184002278043356,4.13154542263838,3.60332468331419e-05,0.000412218065589047
"SLC7A9",60.2362597693787,1.40712506407935,0.218069927988401,6.45263231413641,1.09923835285947e-10,4.97245049075784e-08
"SLCO2B1",2093.03123674221,0.603811019489475,0.150965856896725,3.99965284801144,6.34354670661849e-05,0.000628077654540844
"SLCO4A1",1353.11028784869,1.39101212408599,0.26021408584736,5.34564498903396,9.00956438865049e-08,5.71381439937076e-06
"SLFNL1",51.4536262211537,1.02210407632673,0.203395301967564,5.0252098570582,5.02882323035117e-07,1.88690317152059e-05
"SLN",40.2083674498415,-0.958171465225895,0.298514927190026,-3.20979414411645,0.00132830063406367,0.00630074223628074
"SLPI",59.4089965650288,1.99860723746073,0.434773967767973,4.59688800532631,4.28847978296407e-06,8.6218297710647e-05
"SMAD6",334.179547787308,0.782108354133576,0.227734092181776,3.43430509960407,0.000594075118180322,0.00339038848461064
"SMAGP",34.4484118065677,0.645829618550546,0.175291234794636,3.68432351627377,0.000229310841991448,0.00162872957545316
"SMIM17",174.779783220256,-0.937444830285705,0.221911391346572,-4.22441058386967,2.39566943262078e-05,0.000302074160223549
"SMIM18",65.184283301682,-0.815339902453132,0.195091600094733,-4.179267083038,2.92450067952863e-05,0.000352580140225459
"SMIM3",322.313390762478,0.601269285574301,0.147029971901675,4.08943345222425,4.32428107885425e-05,0.000470642180777756
"SMIM43",1194.89147518008,-0.709911946652567,0.271835723255224,-2.61154765882642,0.00901334239179429,0.0282690601405503
"SMO",405.486295865769,0.838750258544181,0.171538394920679,4.8895773971304,1.01052685583686e-06,3.15635828993627e-05
"SMOX",1767.09312037928,0.874721447904807,0.148254312327825,5.90014168337034,3.63189552949264e-09,6.35215556994659e-07
"SMPDL3B",19.4450285050635,-0.714815646270119,0.272716901650489,-2.62109037593211,0.00876490229412419,0.027653802322932
"SMTN",1302.06440994584,1.36730627545056,0.215070337775074,6.357484205379,2.05084750881693e-10,8.4018965960268e-08
"SNAI1",57.3293865179627,0.651263655827623,0.168441937782884,3.86639850146511,0.000110454401991554,0.000954241331784992
"SNAP25",71822.6468128594,-0.664621731950608,0.185511958302037,-3.58263552405888,0.00034014504674851,0.00219874051802631
"SNHG19",279.661179249259,0.804359158555956,0.148671664189232,5.41030574280888,6.29172387484417e-08,4.56447860016281e-06
"SNHG9",106.401529067988,0.701254053884066,0.19221947904095,3.64819453981909,0.000264089643006198,0.00181518785014042
"SNX10",3235.62446990133,-0.715624964062706,0.207409762292313,-3.45029547381738,0.000559973296391008,0.00324893523303578
