"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLA",257.344469572329,0.836340585197886,0.196107993924392,4.264694000798,2.00176350765936e-05,0.000478794397870557
"SLAMF1",1.2722623251989,1.89094592369332,0.599395061701932,3.15475726197033,0.00160631689579721,0.0127207087742325
"SLAMF6",4.04436238880844,1.82170870661213,0.411655306744495,4.4253254525462,9.62969930034715e-06,0.000275099082314265
"SLAMF7",4.68409047695834,1.87882117997057,0.509532700009612,3.68734171513454,0.000226608961746866,0.00300441792606824
"SLC13A4",318.062713823037,2.49067775499866,0.364768903434569,6.82809782179097,8.60479076055214e-12,2.78595689261934e-09
"SLC15A2",1299.95140905027,0.701510612343688,0.173270816996964,4.04863683626528,5.15168109874034e-05,0.00098703735631097
"SLC16A1",2025.7490979083,0.730250884525174,0.195911142708563,3.72745967599962,0.000193419494985259,0.00268051583000663
"SLC16A12",55.8520736966374,4.05322001289291,0.470767575424439,8.60981134743313,7.31809062322255e-18,1.02178840326745e-14
"SLC16A8",150.422262076962,-0.816860265443233,0.213973820177204,-3.81757106905296,0.000134771971449871,0.00202067506187257
"SLC16A9",680.847441209527,0.805870272948452,0.248594479662898,3.24170622791479,0.00118816432569963,0.0102643430147447
"SLC17A3",1.21527292548878,1.80529737567468,0.647828510912658,2.78669022011918,0.00532493555873622,0.0304988321007412
"SLC22A18AS",34.2576326743932,-0.884032591847904,0.217671399899326,-4.06131716089836,4.87966264966957e-05,0.000946281802027935
"SLC22A2",27.5620914364362,4.61284833235407,0.682376667453059,6.75997371007911,1.38016781801868e-11,4.1387093963973e-09
"SLC22A3",115.040475685441,1.09870819435456,0.27139668246838,4.0483479177479,5.15804332479748e-05,0.000987409493367401
"SLC22A6",93.4172378362703,2.26923096988369,0.393705806868182,5.76377317859439,8.22539432477021e-09,9.95086984139921e-07
"SLC22A8",52.1093126505067,3.71604365867701,0.599130602976395,6.20239333496944,5.56108754381103e-10,1.05502136741986e-07
"SLC23A3",20.7065281213153,0.782776587108463,0.255173940380046,3.06761962425561,0.00215771079230456,0.0158147175525209
"SLC25A21",8.78581211608173,0.736305538767824,0.255026249584647,2.88717549651074,0.00388717347027985,0.0243794091314014
"SLC25A45",287.341171033942,-0.769605759831057,0.132932828538101,-5.78943341757353,7.06242451205099e-09,8.7168267181889e-07
"SLC25A48",430.411809448576,0.842270310589319,0.218442152443856,3.85580484886405,0.000115349483356182,0.00180768738196419
"SLC26A10",121.847716748584,-0.815385516676367,0.240988475757211,-3.38350418672238,0.000715671163253657,0.00712164533945955
"SLC26A2",448.066460929575,1.20516742533258,0.249229817546642,4.8355667760622,1.32766794443865e-06,5.92018001572045e-05
"SLC26A7",53.0297718923279,3.64880660865279,0.429757298169603,8.49038893392521,2.05946694289067e-17,2.19088054781798e-14
"SLC2A5",485.816494205534,0.643067538839169,0.246041347077248,2.61365638937617,0.00895790765202904,0.0442546786701302
"SLC30A3",2263.00885450277,-0.88289987178352,0.257615778091536,-3.42719641756495,0.000609847778453723,0.00634559821642113
"SLC31A2",93.4528911736814,-0.937953927434982,0.302850020602622,-3.09709051882713,0.00195430188188052,0.0147596700612613
"SLC34A3",34.5788358555881,-1.03711265517622,0.25765741819691,-4.02516124873851,5.69362876480105e-05,0.00106589731546204
"SLC38A2",5407.34083291704,1.24455655780129,0.157796760212356,7.88708561650076,3.09325203564386e-15,2.09403789322072e-12
"SLC38A4",11.8786109847864,2.28086714281326,0.414438278337035,5.50351466559849,3.72293545065826e-08,3.45105302770562e-06
"SLC39A12",1305.12593181695,1.07244286742297,0.253240291893047,4.23488244862672,2.28671294884775e-05,0.00053103084487795
"SLC43A3",134.092541344272,0.77303612668583,0.177782777120692,4.34820593538731,1.37255694683548e-05,0.000364167721998866
"SLC47A1",403.130461732618,2.47619207899103,0.297707185158128,8.3175422107323,8.98061161675723e-17,8.72290710949376e-14
"SLC4A1",6.60769440680766,-1.40108269042315,0.517387474408895,-2.70799499354688,0.00676910435252051,0.0362207883198343
