"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAM81A",375.03993759683,-0.895467548762596,0.275767309054575,-3.24718528759832,0.00116552484761139,0.0228664352746336
"LOC100288637",25.2069241448812,0.894839592399216,0.273608388220297,3.27051227566434,0.00107352882798789,0.0218451434071684
"C15orf52",333.002570858377,0.643076639177753,0.223876723373884,2.87245868836389,0.00407291326690883,0.0485097693782888
"ITGA11",99.6696392525666,0.716717195454375,0.227569541377693,3.14944254453127,0.00163582271161899,0.0284055642388126
"IL16",321.326176925421,1.07780818598582,0.365339593949077,2.95015433267289,0.00317615230098903,0.0422979924885864
"SV2B",5894.68117082298,-0.814903808223787,0.272866547225097,-2.98645552747639,0.00282231885591012,0.0395811534939065
"WHAMMP1",40.2429207510079,0.622327559453992,0.19579860119687,3.17840656495936,0.00148086938694623,0.0264838261353684
"ARHGAP11A",56.2634625451387,0.769395396973437,0.263303132066803,2.92208980172037,0.00347691276199413,0.0445399359038008
"GJD2",9.52017033462442,-1.33848910030446,0.468557719299606,-2.85661519418613,0.00428184598925309,0.0498592395901023
"SPINT1",20.7935762526776,1.11722233796668,0.371489190154879,3.00741547149971,0.00263479388461784,0.0383595260835587
"RTF1",1021.07283318902,-0.604470753885959,0.120336666680609,-5.02316351748643,5.0827234857453e-07,0.000163077228146489
"PLA2G4B",15.9565496302727,0.883363265162982,0.309090348223222,2.85794516147436,0.00426394074233814,0.0497029573311146
"SLC12A1",21.6974275673552,-0.913435225142245,0.28740738185332,-3.17818985459609,0.00148197674897985,0.0264838261353684
"CEP152",146.246343610043,0.604213610970615,0.177465573256316,3.40468069318403,0.000662414596541509,0.0166428001705375
"SCG3",1575.36406888159,-0.84305725770098,0.202994370436427,-4.15310659053476,3.27991864223903e-05,0.00253100198723374
"LOC100129973",19.3818899496439,-0.837195304047313,0.286273787675274,-2.92445672670863,0.00345058052213893,0.0443387903815203
"LINC00926",36.3951040921291,1.05993262290836,0.362199292801103,2.92637960364658,0.00342932212791028,0.0442811424424453
"HSP90AB4P",86.9836496630277,0.738934616287314,0.202589782801819,3.64744266007811,0.00026486339417875,0.0092215794417326
"LOC102723493",8.2697702020813,-1.77727651412048,0.370770887329358,-4.79346295746709,1.63926738709511e-06,0.000367601304923318
"ANP32A-IT1",115.087776210674,0.823857847685377,0.200540942612316,4.10817779628198,3.98793060606169e-05,0.00276306620562846
